fmid,ts,status,enrolled,waitlist
350224940,2026-05-14T16:50:18+00:00,Available,3,0
350224951,2026-05-14T16:50:18+00:00,Available,0,0
350224962,2026-05-14T16:50:18+00:00,Available,2,0
350224973,2026-05-14T16:50:18+00:00,Available,1,0
350224985,2026-05-14T16:50:18+00:00,Available,4,0
350224996,2026-05-14T16:50:18+00:00,Available,5,0
350225008,2026-05-14T16:50:18+00:00,Available,0,0
350225019,2026-05-14T16:50:18+00:00,Available,0,0
350225030,2026-05-14T16:50:18+00:00,Available,0,0
350225041,2026-05-14T16:50:18+00:00,Available,6,0
350225053,2026-05-14T16:50:18+00:00,Available,10,0
350225064,2026-05-14T16:50:18+00:00,Available,6,0
350225075,2026-05-14T16:50:18+00:00,Available,12,0
350225086,2026-05-14T16:50:18+00:00,Available,9,0
350225097,2026-05-14T16:50:18+00:00,Available,5,0
350225108,2026-05-14T16:50:18+00:00,Available,3,0
350225119,2026-05-14T16:50:18+00:00,Available,1,0
350225130,2026-05-14T16:50:18+00:00,Available,4,0
350225141,2026-05-14T16:50:18+00:00,Available,12,0
350225196,2026-05-14T16:50:18+00:00,Available,4,0
350225207,2026-05-14T16:50:18+00:00,Available,2,0
350225218,2026-05-14T16:50:18+00:00,Available,0,0
350225229,2026-05-14T16:50:18+00:00,Available,1,0
350225240,2026-05-14T16:50:18+00:00,Available,0,0
350225251,2026-05-14T16:50:18+00:00,Available,0,0
350225262,2026-05-14T16:50:18+00:00,Available,0,0
350225273,2026-05-14T16:50:18+00:00,Available,0,0
350225285,2026-05-14T16:50:18+00:00,Available,1,0
350225296,2026-05-14T16:50:18+00:00,Available,1,0
350225307,2026-05-14T16:50:18+00:00,Available,0,0
350225318,2026-05-14T16:50:18+00:00,Available,3,0
350225329,2026-05-14T16:50:18+00:00,Available,4,0
350225341,2026-05-14T16:50:18+00:00,Available,5,0
350225352,2026-05-14T16:50:18+00:00,Available,4,0
350225363,2026-05-14T16:50:18+00:00,Available,8,0
350225375,2026-05-14T16:50:18+00:00,Available,0,0
350225387,2026-05-14T16:50:18+00:00,Available,0,0
350225401,2026-05-14T16:50:18+00:00,Available,0,0
350225415,2026-05-14T16:50:18+00:00,Available,1,0
350225429,2026-05-14T16:50:18+00:00,Available,7,0
350225443,2026-05-14T16:50:18+00:00,Available,0,0
350225457,2026-05-14T16:50:18+00:00,Available,3,0
350225471,2026-05-14T16:50:18+00:00,Available,1,0
350225485,2026-05-14T16:50:18+00:00,Available,3,0
350225496,2026-05-14T16:50:18+00:00,Available,5,0
350225507,2026-05-14T16:50:18+00:00,Available,6,0
350225518,2026-05-14T16:50:18+00:00,Available,3,0
350225529,2026-05-14T16:50:18+00:00,Available,2,0
350225540,2026-05-14T16:50:18+00:00,Available,1,0
350225551,2026-05-14T16:50:18+00:00,Available,0,0
350225562,2026-05-14T16:50:18+00:00,Available,4,0
350225573,2026-05-14T16:50:18+00:00,Available,2,0
350225584,2026-05-14T16:50:18+00:00,Available,5,0
350225596,2026-05-14T16:50:18+00:00,Available,2,0
350225607,2026-05-14T16:50:18+00:00,Available,4,0
350225618,2026-05-14T16:50:18+00:00,Available,6,0
350225629,2026-05-14T16:50:18+00:00,Available,3,0
350225640,2026-05-14T16:50:18+00:00,Available,0,0
350225651,2026-05-14T16:50:18+00:00,Available,0,0
350225663,2026-05-14T16:50:18+00:00,Available,2,0
350225674,2026-05-14T16:50:18+00:00,Waitlist,6,0
350225688,2026-05-14T16:50:18+00:00,Available,3,0
350225702,2026-05-14T16:50:18+00:00,Available,8,0
350225716,2026-05-14T16:50:18+00:00,Available,9,0
350225730,2026-05-14T16:50:18+00:00,Available,5,0
350225744,2026-05-14T16:50:18+00:00,Available,1,0
350225758,2026-05-14T16:50:18+00:00,Available,0,0
350225786,2026-05-14T16:50:18+00:00,Waitlist,4,1
350225814,2026-05-14T16:50:18+00:00,Available,14,0
350225825,2026-05-14T16:50:18+00:00,Available,9,0
350225836,2026-05-14T16:50:18+00:00,Available,8,0
350225847,2026-05-14T16:50:18+00:00,Available,7,0
350225858,2026-05-14T16:50:18+00:00,Available,9,0
350225869,2026-05-14T16:50:18+00:00,Available,3,0
350225880,2026-05-14T16:50:18+00:00,Waitlist,15,2
350225891,2026-05-14T16:50:18+00:00,Available,5,0
350225902,2026-05-14T16:50:18+00:00,Available,3,0
350225913,2026-05-14T16:50:18+00:00,Available,14,0
350225924,2026-05-14T16:50:18+00:00,Available,7,0
350225935,2026-05-14T16:50:18+00:00,Available,13,0
350225946,2026-05-14T16:50:18+00:00,Available,4,0
350225957,2026-05-14T16:50:18+00:00,Available,4,0
350225968,2026-05-14T16:50:18+00:00,Available,0,0
350225981,2026-05-14T16:50:18+00:00,Waitlist,12,16
350225993,2026-05-14T16:50:18+00:00,Available,13,0
350226004,2026-05-14T16:50:18+00:00,Available,9,0
350226015,2026-05-14T16:50:18+00:00,Available,2,0
350226026,2026-05-14T16:50:18+00:00,Available,16,0
350226037,2026-05-14T16:50:18+00:00,Available,0,0
350226048,2026-05-14T16:50:18+00:00,Available,0,0
350226059,2026-05-14T16:50:18+00:00,Available,0,0
350226070,2026-05-14T16:50:18+00:00,Available,1,0
350280176,2026-05-14T16:50:18+00:00,Available,4,0
350280422,2026-05-14T16:50:18+00:00,Available,0,0
350280510,2026-05-14T16:50:18+00:00,Available,4,0
350280525,2026-05-14T16:50:18+00:00,Available,4,0
350280536,2026-05-14T16:50:18+00:00,Available,0,0
350288650,2026-05-14T16:50:18+00:00,Available,1,0
350288664,2026-05-14T16:50:18+00:00,Available,2,0
350288680,2026-05-14T16:50:18+00:00,Available,0,0
350288691,2026-05-14T16:50:18+00:00,Available,1,0
350288702,2026-05-14T16:50:18+00:00,Available,2,0
350288713,2026-05-14T16:50:18+00:00,Available,2,0
350288724,2026-05-14T16:50:18+00:00,Waitlist,5,0
350288737,2026-05-14T16:50:18+00:00,Available,0,0
350288748,2026-05-14T16:50:18+00:00,Available,3,0
350288759,2026-05-14T16:50:18+00:00,Available,2,0
350288770,2026-05-14T16:50:18+00:00,Available,1,0
350288781,2026-05-14T16:50:18+00:00,Available,2,0
350288792,2026-05-14T16:50:18+00:00,Available,1,0
350288804,2026-05-14T16:50:18+00:00,Available,2,0
350288815,2026-05-14T16:50:18+00:00,Available,1,0
350288826,2026-05-14T16:50:18+00:00,Waitlist,6,0
350288837,2026-05-14T16:50:18+00:00,Available,4,0
350288848,2026-05-14T16:50:18+00:00,Available,1,0
350288859,2026-05-14T16:50:18+00:00,Available,0,0
350288870,2026-05-14T16:50:18+00:00,Available,0,0
350288881,2026-05-14T16:50:18+00:00,Available,1,0
350288892,2026-05-14T16:50:18+00:00,Available,1,0
350288903,2026-05-14T16:50:18+00:00,Available,2,0
350288914,2026-05-14T16:50:18+00:00,Available,1,0
350288925,2026-05-14T16:50:18+00:00,Available,1,0
350288937,2026-05-14T16:50:18+00:00,Available,3,0
350288948,2026-05-14T16:50:18+00:00,Available,0,0
350288959,2026-05-14T16:50:18+00:00,Available,0,0
350288970,2026-05-14T16:50:18+00:00,Available,3,0
350288981,2026-05-14T16:50:18+00:00,Available,1,0
350288992,2026-05-14T16:50:18+00:00,Available,2,0
350289003,2026-05-14T16:50:18+00:00,Available,1,0
350289014,2026-05-14T16:50:18+00:00,Available,1,0
350289048,2026-05-14T16:50:18+00:00,Available,5,0
350289060,2026-05-14T16:50:18+00:00,Available,0,0
350289071,2026-05-14T16:50:18+00:00,Available,2,0
350289082,2026-05-14T16:50:18+00:00,Available,8,0
350289093,2026-05-14T16:50:18+00:00,Available,2,0
350289104,2026-05-14T16:50:18+00:00,Available,0,0
350289115,2026-05-14T16:50:18+00:00,Available,1,0
350289126,2026-05-14T16:50:18+00:00,Available,1,0
350289137,2026-05-14T16:50:18+00:00,Available,5,0
350289148,2026-05-14T16:50:18+00:00,Available,4,0
350289159,2026-05-14T16:50:18+00:00,Available,7,0
350289170,2026-05-14T16:50:18+00:00,Available,2,0
350289181,2026-05-14T16:50:18+00:00,Available,0,0
350289192,2026-05-14T16:50:18+00:00,Available,4,0
350289203,2026-05-14T16:50:18+00:00,Available,1,0
350289214,2026-05-14T16:50:18+00:00,Available,0,0
350289226,2026-05-14T16:50:18+00:00,Waitlist,10,0
350289237,2026-05-14T16:50:18+00:00,Available,9,0
350289248,2026-05-14T16:50:18+00:00,Available,6,0
350289260,2026-05-14T16:50:18+00:00,Available,3,0
350289271,2026-05-14T16:50:18+00:00,Available,3,0
350289282,2026-05-14T16:50:18+00:00,Available,7,0
350289293,2026-05-14T16:50:18+00:00,Available,4,0
350289304,2026-05-14T16:50:18+00:00,Waitlist,4,1
350289315,2026-05-14T16:50:18+00:00,Waitlist,3,3
350289326,2026-05-14T16:50:18+00:00,Available,2,0
350289337,2026-05-14T16:50:18+00:00,Available,0,0
350289348,2026-05-14T16:50:18+00:00,Waitlist,8,0
350289359,2026-05-14T16:50:18+00:00,Available,2,0
350289370,2026-05-14T16:50:18+00:00,Available,1,0
350289381,2026-05-14T16:50:18+00:00,Available,0,0
350289392,2026-05-14T16:50:18+00:00,Available,0,0
350289404,2026-05-14T16:50:18+00:00,Available,1,0
351070164,2026-05-14T16:50:18+00:00,Available,3,0
351073176,2026-05-14T16:50:18+00:00,Available,1,0
353250216,2026-05-14T16:50:18+00:00,Available,5,0
364658017,2026-05-14T16:50:18+00:00,Available,9,0
367658325,2026-05-14T16:50:18+00:00,Available,2,0
350223957,2026-05-14T16:55:17+00:00,Available,4,0
350223971,2026-05-14T16:55:17+00:00,Available,1,0
350223985,2026-05-14T16:55:17+00:00,Available,3,0
350223999,2026-05-14T16:55:17+00:00,Available,3,0
350224011,2026-05-14T16:55:17+00:00,Available,5,0
350224022,2026-05-14T16:55:17+00:00,Available,2,0
350224033,2026-05-14T16:55:17+00:00,Available,0,0
350224044,2026-05-14T16:55:17+00:00,Available,4,0
350224055,2026-05-14T16:55:17+00:00,Available,1,0
350224066,2026-05-14T16:55:17+00:00,Available,4,0
350224077,2026-05-14T16:55:17+00:00,Available,8,0
350224088,2026-05-14T16:55:17+00:00,Available,2,0
350224102,2026-05-14T16:55:17+00:00,Available,3,0
350224116,2026-05-14T16:55:17+00:00,Available,0,0
350224130,2026-05-14T16:55:17+00:00,Available,8,0
350224144,2026-05-14T16:55:17+00:00,Available,5,0
350224158,2026-05-14T16:55:17+00:00,Available,5,0
350224172,2026-05-14T16:55:17+00:00,Available,4,0
350224186,2026-05-14T16:55:17+00:00,Available,4,0
350224200,2026-05-14T16:55:17+00:00,Available,3,0
350224214,2026-05-14T16:55:17+00:00,Available,3,0
350224228,2026-05-14T16:55:17+00:00,Waitlist,12,1
350224239,2026-05-14T16:55:17+00:00,Available,2,0
350224250,2026-05-14T16:55:17+00:00,Available,2,0
350224261,2026-05-14T16:55:17+00:00,Available,5,0
350224272,2026-05-14T16:55:17+00:00,Available,4,0
350224283,2026-05-14T16:55:17+00:00,Available,1,0
350224294,2026-05-14T16:55:17+00:00,Available,1,0
350224305,2026-05-14T16:55:17+00:00,Available,6,0
350224317,2026-05-14T16:55:17+00:00,Available,4,0
350224328,2026-05-14T16:55:17+00:00,Available,2,0
350224339,2026-05-14T16:55:17+00:00,Available,1,0
350224350,2026-05-14T16:55:17+00:00,Available,2,0
350224361,2026-05-14T16:55:17+00:00,Available,2,0
350224372,2026-05-14T16:55:17+00:00,Available,3,0
350224386,2026-05-14T16:55:17+00:00,Available,6,0
350224401,2026-05-14T16:55:17+00:00,Available,2,0
350224416,2026-05-14T16:55:17+00:00,Available,0,0
350224433,2026-05-14T16:55:17+00:00,Available,2,0
350224444,2026-05-14T16:55:17+00:00,Available,4,0
350224455,2026-05-14T16:55:17+00:00,Available,2,0
350224466,2026-05-14T16:55:17+00:00,Available,4,0
350224477,2026-05-14T16:55:17+00:00,Available,2,0
350224489,2026-05-14T16:55:17+00:00,Available,0,0
350224500,2026-05-14T16:55:17+00:00,Available,2,0
350224511,2026-05-14T16:55:17+00:00,Available,5,0
350224522,2026-05-14T16:55:17+00:00,Available,0,0
350224533,2026-05-14T16:55:17+00:00,Available,0,0
350224544,2026-05-14T16:55:17+00:00,Available,0,0
350224555,2026-05-14T16:55:17+00:00,Available,5,0
350224566,2026-05-14T16:55:17+00:00,Available,4,0
350224577,2026-05-14T16:55:17+00:00,Available,14,0
350224588,2026-05-14T16:55:17+00:00,Available,7,0
350224599,2026-05-14T16:55:17+00:00,Available,0,0
350224612,2026-05-14T16:55:17+00:00,Available,4,0
350224623,2026-05-14T16:55:17+00:00,Available,1,0
350224634,2026-05-14T16:55:17+00:00,Available,11,0
350224645,2026-05-14T16:55:17+00:00,Available,5,0
350224658,2026-05-14T16:55:17+00:00,Available,16,0
350224669,2026-05-14T16:55:17+00:00,Available,4,0
350224680,2026-05-14T16:55:17+00:00,Available,0,0
350224692,2026-05-14T16:55:17+00:00,Available,10,0
350224703,2026-05-14T16:55:17+00:00,Available,2,0
350224714,2026-05-14T16:55:17+00:00,Available,0,0
350224725,2026-05-14T16:55:17+00:00,Available,5,0
350224738,2026-05-14T16:55:17+00:00,Available,1,0
350224749,2026-05-14T16:55:17+00:00,Available,2,0
350224760,2026-05-14T16:55:17+00:00,Available,5,0
350224771,2026-05-14T16:55:17+00:00,Available,6,0
350224782,2026-05-14T16:55:17+00:00,Available,5,0
350224793,2026-05-14T16:55:17+00:00,Available,4,0
350224804,2026-05-14T16:55:17+00:00,Available,3,0
350224815,2026-05-14T16:55:17+00:00,Available,5,0
350224826,2026-05-14T16:55:17+00:00,Available,3,0
350224837,2026-05-14T16:55:17+00:00,Available,3,0
350224848,2026-05-14T16:55:17+00:00,Available,1,0
350224859,2026-05-14T16:55:17+00:00,Available,5,0
350224873,2026-05-14T16:55:17+00:00,Available,2,0
350224887,2026-05-14T16:55:17+00:00,Available,3,0
350224901,2026-05-14T16:55:17+00:00,Available,2,0
350224915,2026-05-14T16:55:17+00:00,Available,1,0
350224929,2026-05-14T16:55:17+00:00,Available,3,0
350224940,2026-05-14T16:55:17+00:00,Available,3,0
350224951,2026-05-14T16:55:17+00:00,Available,0,0
350224962,2026-05-14T16:55:17+00:00,Available,3,0
350224973,2026-05-14T16:55:17+00:00,Available,1,0
350224985,2026-05-14T16:55:17+00:00,Available,4,0
350224996,2026-05-14T16:55:17+00:00,Available,5,0
350225008,2026-05-14T16:55:17+00:00,Available,0,0
350225019,2026-05-14T16:55:17+00:00,Available,0,0
350225030,2026-05-14T16:55:17+00:00,Available,0,0
350225041,2026-05-14T16:55:17+00:00,Available,6,0
350225053,2026-05-14T16:55:17+00:00,Available,10,0
350225064,2026-05-14T16:55:17+00:00,Available,6,0
350225075,2026-05-14T16:55:17+00:00,Available,12,0
350225086,2026-05-14T16:55:17+00:00,Available,9,0
350225097,2026-05-14T16:55:17+00:00,Available,5,0
350225108,2026-05-14T16:55:17+00:00,Available,3,0
350225119,2026-05-14T16:55:17+00:00,Available,1,0
350225130,2026-05-14T16:55:17+00:00,Available,4,0
350225141,2026-05-14T16:55:17+00:00,Available,12,0
350225196,2026-05-14T16:55:17+00:00,Available,4,0
350225207,2026-05-14T16:55:17+00:00,Available,2,0
350225218,2026-05-14T16:55:17+00:00,Available,0,0
350225229,2026-05-14T16:55:17+00:00,Available,1,0
350225240,2026-05-14T16:55:17+00:00,Available,0,0
350225251,2026-05-14T16:55:17+00:00,Available,0,0
350225262,2026-05-14T16:55:17+00:00,Available,0,0
350225273,2026-05-14T16:55:17+00:00,Available,0,0
350225285,2026-05-14T16:55:17+00:00,Available,1,0
350225296,2026-05-14T16:55:17+00:00,Available,1,0
350225307,2026-05-14T16:55:17+00:00,Available,0,0
350225318,2026-05-14T16:55:17+00:00,Available,3,0
350225329,2026-05-14T16:55:17+00:00,Available,4,0
350225341,2026-05-14T16:55:17+00:00,Available,5,0
350225352,2026-05-14T16:55:17+00:00,Available,4,0
350225363,2026-05-14T16:55:17+00:00,Available,8,0
350225375,2026-05-14T16:55:17+00:00,Available,0,0
350225387,2026-05-14T16:55:17+00:00,Available,0,0
350225401,2026-05-14T16:55:17+00:00,Available,0,0
350225415,2026-05-14T16:55:17+00:00,Available,1,0
350225429,2026-05-14T16:55:17+00:00,Available,7,0
350225443,2026-05-14T16:55:17+00:00,Available,0,0
350225457,2026-05-14T16:55:17+00:00,Available,3,0
350225471,2026-05-14T16:55:17+00:00,Available,1,0
350225485,2026-05-14T16:55:17+00:00,Available,3,0
350225496,2026-05-14T16:55:17+00:00,Available,5,0
350225507,2026-05-14T16:55:17+00:00,Available,6,0
350225518,2026-05-14T16:55:17+00:00,Available,3,0
350225529,2026-05-14T16:55:17+00:00,Available,3,0
350225540,2026-05-14T16:55:17+00:00,Available,1,0
350225551,2026-05-14T16:55:17+00:00,Available,0,0
350225562,2026-05-14T16:55:17+00:00,Available,4,0
350225573,2026-05-14T16:55:17+00:00,Available,2,0
350225584,2026-05-14T16:55:17+00:00,Available,5,0
350225596,2026-05-14T16:55:17+00:00,Available,2,0
350225607,2026-05-14T16:55:17+00:00,Available,4,0
350225618,2026-05-14T16:55:17+00:00,Available,6,0
350225629,2026-05-14T16:55:17+00:00,Available,3,0
350225640,2026-05-14T16:55:17+00:00,Available,0,0
350225651,2026-05-14T16:55:17+00:00,Available,0,0
350225663,2026-05-14T16:55:17+00:00,Available,2,0
350225674,2026-05-14T16:55:17+00:00,Waitlist,6,0
350225688,2026-05-14T16:55:17+00:00,Available,4,0
350225702,2026-05-14T16:55:17+00:00,Available,7,0
350225716,2026-05-14T16:55:17+00:00,Available,9,0
350225730,2026-05-14T16:55:17+00:00,Available,5,0
350225744,2026-05-14T16:55:17+00:00,Available,1,0
350225758,2026-05-14T16:55:17+00:00,Available,1,0
350225786,2026-05-14T16:55:17+00:00,Waitlist,4,1
350225814,2026-05-14T16:55:17+00:00,Available,14,0
350225825,2026-05-14T16:55:17+00:00,Available,9,0
350225836,2026-05-14T16:55:17+00:00,Available,8,0
350225847,2026-05-14T16:55:17+00:00,Available,7,0
350225858,2026-05-14T16:55:17+00:00,Available,9,0
350225869,2026-05-14T16:55:17+00:00,Available,3,0
350225880,2026-05-14T16:55:17+00:00,Waitlist,15,2
350225891,2026-05-14T16:55:17+00:00,Available,5,0
350225902,2026-05-14T16:55:17+00:00,Available,3,0
350225913,2026-05-14T16:55:17+00:00,Available,14,0
350225924,2026-05-14T16:55:17+00:00,Available,7,0
350225935,2026-05-14T16:55:17+00:00,Available,13,0
350225946,2026-05-14T16:55:17+00:00,Available,4,0
350225957,2026-05-14T16:55:17+00:00,Available,4,0
350225968,2026-05-14T16:55:17+00:00,Available,0,0
350225981,2026-05-14T16:55:17+00:00,Waitlist,12,16
350225993,2026-05-14T16:55:17+00:00,Available,13,0
350226004,2026-05-14T16:55:17+00:00,Available,9,0
350226015,2026-05-14T16:55:17+00:00,Available,2,0
350226026,2026-05-14T16:55:17+00:00,Available,16,0
350226037,2026-05-14T16:55:17+00:00,Available,0,0
350226048,2026-05-14T16:55:17+00:00,Available,0,0
350226059,2026-05-14T16:55:17+00:00,Available,0,0
350226070,2026-05-14T16:55:17+00:00,Available,1,0
350280176,2026-05-14T16:55:17+00:00,Available,4,0
350280422,2026-05-14T16:55:17+00:00,Available,0,0
350280510,2026-05-14T16:55:17+00:00,Available,4,0
350280525,2026-05-14T16:55:17+00:00,Available,4,0
350280536,2026-05-14T16:55:17+00:00,Available,0,0
350288650,2026-05-14T16:55:17+00:00,Available,1,0
350288664,2026-05-14T16:55:17+00:00,Available,2,0
350288680,2026-05-14T16:55:17+00:00,Available,0,0
350288691,2026-05-14T16:55:17+00:00,Available,1,0
350288702,2026-05-14T16:55:17+00:00,Available,2,0
350288713,2026-05-14T16:55:17+00:00,Available,2,0
350288724,2026-05-14T16:55:17+00:00,Waitlist,5,0
350288737,2026-05-14T16:55:17+00:00,Available,0,0
350288748,2026-05-14T16:55:17+00:00,Available,3,0
350288759,2026-05-14T16:55:17+00:00,Available,2,0
350288770,2026-05-14T16:55:17+00:00,Available,1,0
350288781,2026-05-14T16:55:17+00:00,Available,2,0
350288792,2026-05-14T16:55:17+00:00,Available,1,0
350288804,2026-05-14T16:55:17+00:00,Available,2,0
350288815,2026-05-14T16:55:17+00:00,Available,1,0
350288826,2026-05-14T16:55:17+00:00,Waitlist,6,0
350288837,2026-05-14T16:55:17+00:00,Available,4,0
350288848,2026-05-14T16:55:17+00:00,Available,1,0
350288859,2026-05-14T16:55:17+00:00,Available,0,0
350288870,2026-05-14T16:55:17+00:00,Available,0,0
350288881,2026-05-14T16:55:17+00:00,Available,1,0
350288892,2026-05-14T16:55:17+00:00,Available,1,0
350288903,2026-05-14T16:55:17+00:00,Available,2,0
350288914,2026-05-14T16:55:17+00:00,Available,1,0
350288925,2026-05-14T16:55:17+00:00,Available,1,0
350288937,2026-05-14T16:55:17+00:00,Available,3,0
350288948,2026-05-14T16:55:17+00:00,Available,0,0
350288959,2026-05-14T16:55:17+00:00,Available,0,0
350288970,2026-05-14T16:55:17+00:00,Available,3,0
350288981,2026-05-14T16:55:17+00:00,Available,1,0
350288992,2026-05-14T16:55:17+00:00,Available,2,0
350289003,2026-05-14T16:55:17+00:00,Available,1,0
350289014,2026-05-14T16:55:17+00:00,Available,1,0
350289048,2026-05-14T16:55:17+00:00,Available,5,0
350289060,2026-05-14T16:55:17+00:00,Available,0,0
350289071,2026-05-14T16:55:17+00:00,Available,2,0
350289082,2026-05-14T16:55:17+00:00,Available,9,0
350289093,2026-05-14T16:55:17+00:00,Available,2,0
350289104,2026-05-14T16:55:17+00:00,Available,0,0
